# Region type : patch outflow
#   Faces  : 62
#   Area   : 1.514067e-04
#        Time	sum(rhoPhi)
     0.320544	5.393742e-06
      0.32218	5.039745e-06
     0.323919	4.681728e-06
     0.325658	4.296968e-06
     0.327397	3.909272e-06
     0.329135	3.518932e-06
     0.330874	3.126532e-06
     0.332613	2.731715e-06
     0.334352	2.337087e-06
      0.33609	1.950954e-06
     0.337829	1.589230e-06
     0.339568	1.236974e-06
     0.341058	8.833522e-07
     0.342548	5.961176e-07
     0.344039	3.223498e-07
     0.345529	6.036174e-08
     0.347019	-1.928098e-07
      0.34851	-4.294687e-07
         0.35	-6.532884e-07
     0.351563	-8.856170e-07
     0.353177	-1.137788e-06
     0.354792	-1.404813e-06
     0.356406	-1.680547e-06
     0.358021	-1.960593e-06
       0.3597	-2.241830e-06
     0.361379	-2.525112e-06
     0.363058	-2.808202e-06
     0.364737	-3.090450e-06
     0.366501	-3.372189e-06
     0.368176	-3.658086e-06
     0.369691	-3.946035e-06
     0.371206	-4.231396e-06
     0.372722	-4.517921e-06
     0.374237	-4.808396e-06
     0.375753	-5.103536e-06
     0.377268	-5.403423e-06
     0.378892	-5.706855e-06
     0.380516	-6.017591e-06
     0.382014	-6.332469e-06
     0.383513	-6.642287e-06
     0.385012	-6.946635e-06
     0.386511	-7.245311e-06
      0.38801	-7.537587e-06
     0.389508	-7.823242e-06
     0.391007	-8.101511e-06
     0.392506	-8.371586e-06
     0.394005	-8.632631e-06
     0.395504	-8.883874e-06
     0.397002	-9.124752e-06
     0.398501	-9.354991e-06
          0.4	-9.574104e-06
     0.401667	-9.781315e-06
     0.403333	-9.982592e-06
     0.404943	-1.017639e-05
     0.406496	-9.298125e-06
      0.40805	-9.417012e-06
     0.409548	-9.571249e-06
     0.411046	-9.210956e-06
     0.412489	-9.807492e-06
     0.413829	-1.062165e-05
     0.415168	-1.006910e-05
     0.416562	-1.016215e-05
     0.417955	-1.027816e-05
     0.419412	-9.929006e-06
     0.420941	-1.045877e-05
      0.42247	-1.117601e-05
        0.424	-1.070099e-05
     0.425529	-1.077271e-05
     0.426969	-1.087811e-05
     0.428323	-1.055772e-05
     0.429599	-1.101610e-05
     0.430799	-1.163712e-05
     0.431928	-1.116776e-05
     0.432991	-1.122135e-05
     0.434054	-1.127238e-05
     0.435117	-1.101858e-05
      0.43618	-1.091933e-05
     0.437243	-1.139818e-05
     0.438306	-1.144634e-05
     0.439476	-1.115473e-05
     0.440645	-1.151218e-05
     0.441815	-1.196465e-05
     0.442984	-1.165692e-05
     0.444153	-1.164053e-05
     0.445323	-1.196602e-05
     0.446492	-1.223344e-05
     0.447661	-1.172687e-05
     0.448831	-1.175224e-05
         0.45	-1.218131e-05
     0.451316	-1.181040e-05
     0.452748	-1.129260e-05
      0.45418	-1.182213e-05
     0.455489	-1.186975e-05
     0.456692	-1.143770e-05
     0.457802	-1.185948e-05
     0.458857	-1.248479e-05
     0.459886	-1.188650e-05
     0.460864	-1.188121e-05
     0.461843	-1.189152e-05
     0.462796	-1.156234e-05
     0.463727	-1.187662e-05
     0.464657	-1.221840e-05
     0.465612	-1.187772e-05
     0.466494	-1.188251e-05
     0.467353	-1.211024e-05
      0.46819	-1.224872e-05
     0.469027	-1.185558e-05
     0.469864	-1.184385e-05
     0.470725	-1.208853e-05
     0.471612	-1.181988e-05
     0.472528	-1.153591e-05
     0.473475	-1.177065e-05
     0.474458	-1.237178e-05
     0.475479	-1.169517e-05
     0.476545	-1.172337e-05
     0.477612	-1.170943e-05
     0.478731	-1.129975e-05
      0.47985	-1.164038e-05
     0.481036	-1.202791e-05
     0.482221	-1.161385e-05
     0.483406	-1.154766e-05
     0.484591	-1.183469e-05
     0.485777	-1.149140e-05
     0.486962	-1.098986e-05
     0.488147	-1.137905e-05
     0.489333	-1.134326e-05
     0.490518	-1.093113e-05
     0.491703	-1.121588e-05
     0.492888	-1.165121e-05
     0.494074	-1.112163e-05
     0.495259	-1.106099e-05
     0.496444	-1.137267e-05
     0.497629	-1.095463e-05
     0.498815	-1.041982e-05
          0.5	-1.080982e-05
     0.501316	-1.076128e-05
     0.502748	-1.031142e-05
      0.50418	-1.059216e-05
     0.505611	-1.103319e-05
     0.507043	-1.044498e-05
     0.508475	-1.033858e-05
     0.509958	-1.067603e-05
     0.511441	-1.015486e-05
     0.512924	-9.425693e-06
     0.514469	-9.928593e-06
     0.516014	-9.843204e-06
     0.517559	-9.195960e-06
     0.519181	-9.602792e-06
     0.520803	-9.517112e-06
      0.52252	-8.841884e-06
     0.524238	-9.238344e-06
     0.525955	-9.124827e-06
     0.527673	-8.513404e-06
      0.52939	-8.833002e-06
     0.531108	-9.438512e-06
     0.532825	-8.583274e-06
     0.534387	-8.431168e-06
     0.535948	-8.320118e-06
     0.537509	-7.688264e-06
     0.539071	-8.043430e-06
     0.540632	-8.606811e-06
      0.54197	-7.808199e-06
     0.543309	-7.661252e-06
     0.544647	-7.556857e-06
     0.545985	-7.008658e-06
     0.547323	-7.307816e-06
     0.548662	-7.765684e-06
         0.55	-7.091605e-06
     0.551471	-6.968187e-06
     0.552898	-7.335285e-06
     0.554325	-6.727380e-06
     0.555753	-6.594869e-06
      0.55718	-6.959728e-06
     0.558561	-6.364345e-06
      0.55999	-6.222385e-06
     0.561419	-6.487521e-06
     0.562848	-5.999998e-06
     0.564334	-5.319380e-06
      0.56582	-5.721986e-06
     0.567306	-5.610827e-06
     0.568792	-5.014365e-06
     0.570278	-5.330110e-06
     0.571764	-5.882025e-06
     0.573251	-5.145785e-06
     0.574737	-4.961756e-06
      0.57614	-4.854476e-06
     0.577544	-4.313524e-06
     0.578947	-4.589426e-06
     0.580351	-5.044626e-06
     0.581754	-4.385320e-06
     0.583158	-4.253578e-06
     0.584561	-4.609295e-06
     0.585965	-4.048196e-06
     0.587524	-3.263117e-06
     0.589084	-3.780497e-06
     0.590448	-3.678499e-06
     0.591813	-3.560274e-06
     0.592982	-3.882323e-06
     0.594152	-3.369238e-06
     0.595322	-2.733527e-06
     0.596491	-3.174477e-06
     0.597661	-3.108425e-06
      0.59883	-2.602823e-06
          0.6	-2.921302e-06
     0.601282	-3.375920e-06
     0.602635	-2.753866e-06
     0.604028	-2.650328e-06
     0.605342	-3.004813e-06
     0.606655	-2.471019e-06
     0.607894	-1.737665e-06
     0.608973	-2.274187e-06
     0.609974	-2.225678e-06
        0.611	-1.723550e-06
     0.612115	-2.063788e-06
     0.613299	-2.514162e-06
     0.614482	-1.956897e-06
     0.615707	-1.831180e-06
     0.616779	-2.183818e-06
     0.617851	-1.701793e-06
     0.618999	-1.040496e-06
     0.620239	-1.583484e-06
     0.621302	-1.502555e-06
     0.622198	-1.090337e-06
     0.623041	-1.382474e-06
     0.623911	-1.768808e-06
     0.624726	-1.315855e-06
     0.625568	-1.243879e-06
     0.626411	-1.479588e-06
     0.627253	-1.167287e-06
     0.628128	-8.175633e-07
      0.62904	-1.084285e-06
     0.629992	-1.038986e-06
     0.630902	-7.329902e-07
     0.631811	-5.878371e-07
     0.632638	-8.801649e-07
     0.633427	-8.563947e-07
      0.63418	-5.875003e-07
     0.634934	-4.178472e-07
     0.635687	-7.432258e-07
      0.63644	-7.126182e-07
     0.637238	-4.781582e-07
     0.638089	-3.300785e-07
      0.63894	-6.765579e-07
     0.639861	-8.700689e-07
     0.640783	-5.483444e-07
     0.641807	-1.475466e-07
     0.642831	-4.745547e-07
     0.643855	-3.385170e-07
     0.644879	-1.898098e-07
     0.645904	-1.079371e-07
     0.646928	1.009919e-07
     0.647952	2.139543e-07
     0.648976	2.377318e-07
         0.65	-1.906967e-07
     0.651136	-1.882013e-07
     0.652328	-2.647022e-08
      0.65352	1.922843e-07
     0.654712	3.686874e-07
     0.655936	5.205755e-07
      0.65716	6.474565e-07
      0.65842	7.603132e-07
      0.65968	8.612986e-07
      0.66094	9.534886e-07
     0.662242	2.261592e-07
     0.663544	2.710256e-08
     0.664846	4.107093e-07
     0.666148	7.194434e-07
     0.667502	1.019021e-06
     0.668856	3.755737e-07
      0.67021	3.260901e-07
     0.671564	6.467716e-07
     0.672986	8.265527e-07
     0.674408	2.849273e-07
      0.67583	-5.289492e-08
     0.677251	4.376138e-07
     0.678673	1.050107e-06
     0.680095	4.964240e-07
     0.681517	4.746195e-07
     0.682938	9.743281e-07
      0.68436	1.112251e-06
     0.685782	5.601173e-07
     0.687075	5.474493e-07
     0.688367	1.109937e-06
      0.68966	1.257895e-06
     0.690952	6.005335e-07
     0.692245	5.799830e-07
     0.693537	6.101675e-07
      0.69483	5.926746e-07
     0.696122	6.234508e-07
     0.697415	5.974717e-07
     0.698707	6.314542e-07
          0.7	6.060303e-07
     0.701389	6.406279e-07
     0.702778	6.053897e-07
     0.704127	6.412707e-07
     0.705476	5.975248e-07
     0.706825	6.404180e-07
     0.708175	5.997681e-07
     0.709524	6.344460e-07
     0.710873	5.863621e-07
     0.712222	6.249748e-07
     0.713571	5.757315e-07
     0.714921	6.109213e-07
      0.71627	5.598615e-07
     0.717619	5.934957e-07
     0.718968	5.414936e-07
     0.720317	5.727626e-07
     0.721667	5.245128e-07
     0.723016	5.548557e-07
     0.724301	4.919848e-07
     0.725586	5.274811e-07
     0.726871	4.670799e-07
     0.728156	4.975221e-07
     0.729521	4.381848e-07
     0.730886	4.661637e-07
     0.732252	4.046930e-07
     0.733617	4.365854e-07
     0.734982	3.734117e-07
     0.736484	3.990623e-07
     0.737986	3.320321e-07
     0.739487	3.514772e-07
     0.740989	2.846790e-07
     0.742491	3.031239e-07
     0.743993	2.421593e-07
     0.745495	2.535011e-07
     0.746996	1.924809e-07
     0.748498	2.011984e-07
         0.75	1.410385e-07
     0.751667	1.509770e-07
     0.753393	8.614348e-08
     0.755119	9.010216e-08
     0.756845	2.217774e-08
     0.758571	3.410337e-08
     0.760298	-4.680808e-08
     0.762024	-4.560263e-08
      0.76375	-1.114040e-07
     0.765476	-1.129467e-07
     0.767202	-1.771743e-07
     0.768842	-1.849681e-07
     0.770482	-2.443520e-07
     0.772036	-2.539858e-07
     0.773589	-9.717559e-07
      0.77524	-3.435096e-07
     0.776891	-3.472903e-07
     0.778541	-8.746083e-07
     0.780192	-8.600975e-07
     0.781843	-1.010946e-06
     0.783658	-1.049083e-06
     0.785474	-9.925077e-07
      0.78729	-8.909401e-07
     0.789106	-5.751588e-07
     0.790921	-6.232982e-07
     0.792737	-6.735635e-07
     0.794553	-6.226838e-07
     0.796369	-5.775260e-07
     0.798184	-4.543386e-07
          0.8	-3.165543e-07
     0.801923	-1.900859e-07
     0.803772	-6.201020e-08
      0.80555	3.331202e-08
     0.807328	8.135162e-08
     0.809035	-1.037227e-06
     0.810611	-1.240434e-06
     0.812126	-9.109660e-07
     0.813432	-6.452369e-07
     0.814693	-4.271168e-07
      0.81591	-1.305474e-06
     0.817086	-1.252923e-06
     0.818305	-8.154676e-07
     0.819524	-1.280641e-06
     0.820794	-1.877180e-06
     0.822063	-1.362012e-06
     0.823394	-1.369920e-06
     0.824724	-1.858942e-06
     0.826128	-1.444869e-06
     0.827532	-7.949987e-07
      0.82903	-1.436800e-06
     0.830643	-1.504294e-06
     0.832256	-9.426573e-07
     0.833869	-1.532253e-06
     0.835483	-1.581891e-06
     0.836934	-1.139230e-06
     0.838386	-1.610797e-06
     0.839838	-1.642103e-06
      0.84129	-1.333381e-06
     0.842741	-1.149432e-06
     0.844193	-1.699475e-06
     0.845645	-1.723900e-06
     0.847097	-1.300846e-06
     0.848548	-1.731351e-06
         0.85	-2.377208e-06
     0.851613	-1.809746e-06
     0.853341	-1.794731e-06
     0.855069	-2.380203e-06
     0.856797	-1.846200e-06
     0.858459	-9.353905e-07
     0.860121	-1.834715e-06
     0.861854	-1.870927e-06
     0.863588	-1.851467e-06
     0.865409	-2.504227e-06
     0.867229	-1.901715e-06
      0.86905	-9.190476e-07
     0.870871	-1.871581e-06
     0.872584	-1.897744e-06
     0.874197	-1.864968e-06
      0.87581	-2.495810e-06
     0.877321	-1.888895e-06
     0.878833	-1.841085e-06
     0.880244	-2.153451e-06
     0.881656	-1.840703e-06
     0.883184	-1.332165e-06
     0.884713	-1.790031e-06
     0.886412	-1.803397e-06
      0.88811	-1.339869e-06
     0.889809	-1.738689e-06
     0.891507	-2.426246e-06
     0.893206	-1.723605e-06
     0.894904	-1.695011e-06
     0.896603	-1.678510e-06
     0.898301	-1.131634e-06
          0.9	-1.595904e-06
     0.901923	-2.337467e-06
     0.904013	-1.572866e-06
     0.906313	-1.502388e-06
     0.908612	-1.487269e-06
     0.911047	-7.817909e-07
     0.913481	-1.353640e-06
     0.915764	-2.372743e-06
     0.918046	-1.290972e-06
     0.920176	-1.197116e-06
     0.922165	-1.174850e-06
      0.92402	-1.099077e-06
     0.925752	-1.643763e-06
     0.927484	-1.021885e-06
     0.929216	-5.291626e-08
     0.930948	-9.000098e-07
      0.93268	-8.513997e-07
     0.934412	-7.922363e-07
     0.936144	-1.213211e-06
     0.937876	-6.997440e-07
     0.939608	8.249171e-08
      0.94134	-5.653613e-07
     0.943072	-5.164757e-07
     0.944804	-4.537490e-07
     0.946536	-8.663831e-07
     0.947691	-3.339561e-07
     0.948845	3.534313e-07
         0.95	-2.254664e-07
     0.951316	-1.788983e-07
     0.952791	3.326642e-07
     0.954419	-4.231631e-08
     0.956172	-5.492951e-07
     0.958078	6.604153e-08
     0.960174	1.722583e-07
     0.962165	2.398788e-07
     0.964156	3.462687e-07
     0.966265	4.200186e-07
     0.968249	5.294706e-07
     0.970117	6.030905e-07
     0.971777	7.108329e-07
     0.973263	7.781133e-07
     0.974748	1.472364e-06
     0.976151	9.403760e-07
     0.977554	5.600407e-07
     0.978957	1.080212e-06
      0.98046	1.146968e-06
     0.981963	7.009933e-07
     0.983466	1.283084e-06
     0.984969	1.807343e-06
     0.986472	1.448611e-06
     0.987975	1.535495e-06
     0.989478	2.052756e-06
     0.990981	2.281638e-06
     0.992485	1.763760e-06
     0.993988	1.854511e-06
     0.995491	2.369185e-06
     0.996994	2.622950e-06
     0.998497	2.077167e-06
            1	2.166784e-06
      1.00167	2.644743e-06
      1.00323	2.917779e-06
      1.00469	2.391339e-06
      1.00606	2.486899e-06
      1.00732	2.885340e-06
      1.00854	3.115916e-06
      1.00969	2.659925e-06
      1.01078	2.757505e-06
      1.01181	3.022685e-06
      1.01279	3.088980e-06
       1.0137	2.892097e-06
      1.01456	2.538731e-06
       1.0154	2.910715e-06
      1.01625	3.511988e-06
      1.01707	3.159872e-06
      1.01789	3.114637e-06
      1.01872	3.294951e-06
      1.01954	3.402924e-06
      1.02039	3.506043e-06
      1.02126	3.609916e-06
      1.02216	3.725606e-06
      1.02308	3.850785e-06
      1.02405	3.977941e-06
      1.02504	4.098029e-06
      1.02604	4.206544e-06
      1.02708	4.299013e-06
      1.02817	3.578701e-06
      1.02932	3.748974e-06
      1.03047	4.135509e-06
      1.03169	4.037357e-06
      1.03291	4.266937e-06
      1.03413	4.510461e-06
      1.03535	4.624072e-06
      1.03657	4.696629e-06
       1.0378	4.762731e-06
      1.03902	4.830004e-06
      1.04024	4.891237e-06
      1.04146	4.941493e-06
      1.04268	4.983613e-06
       1.0439	5.025234e-06
      1.04512	5.072932e-06
      1.04634	5.127825e-06
      1.04756	5.185845e-06
      1.04878	5.240493e-06
         1.05	5.285661e-06
      1.05135	5.317432e-06
      1.05278	5.336770e-06
      1.05421	5.341911e-06
      1.05569	5.333920e-06
      1.05717	5.315682e-06
       1.0587	5.291084e-06
      1.06023	5.262849e-06
      1.06182	5.234947e-06
      1.06341	5.208938e-06
        1.065	5.187188e-06
      1.06667	5.170165e-06
      1.06833	5.156827e-06
      1.07009	5.147029e-06
      1.07196	5.139273e-06
      1.07383	5.132790e-06
       1.0757	5.127626e-06
      1.07772	5.123970e-06
      1.07958	5.122327e-06
      1.08144	5.124254e-06
      1.08329	5.131129e-06
      1.08515	5.144238e-06
      1.08701	5.164595e-06
      1.08886	5.192971e-06
      1.09045	5.229398e-06
      1.09204	5.268209e-06
      1.09364	5.313651e-06
      1.09523	5.364834e-06
      1.09682	5.420838e-06
      1.09841	5.480706e-06
          1.1	5.543632e-06
      1.10172	5.608857e-06
      1.10358	5.681040e-06
      1.10544	5.759684e-06
      1.10738	5.838899e-06
      1.10931	5.921320e-06
      1.11135	6.003000e-06
      1.11338	6.086984e-06
      1.11542	6.168494e-06
      1.11745	6.246646e-06
      1.11948	6.320271e-06
      1.12152	6.388809e-06
      1.12342	6.451001e-06
      1.12532	6.502780e-06
      1.12722	6.547226e-06
      1.12897	6.584116e-06
      1.13072	6.610504e-06
      1.13247	6.629560e-06
      1.13423	6.641375e-06
      1.13598	6.646374e-06
      1.13773	6.644748e-06
      1.13948	6.637075e-06
      1.14124	6.623821e-06
      1.14299	6.605197e-06
      1.14474	6.582097e-06
      1.14649	6.554933e-06
      1.14825	6.524863e-06
         1.15	6.492680e-06
      1.15192	6.459403e-06
      1.15385	6.423060e-06
      1.15549	6.387634e-06
      1.15703	6.359380e-06
      1.15851	6.336211e-06
      1.15989	6.317917e-06
      1.16123	6.305767e-06
      1.16248	6.300165e-06
      1.16373	6.302423e-06
      1.16494	7.014638e-06
      1.16615	7.319362e-06
       1.1674	7.335998e-06
      1.16866	7.345464e-06
      1.16982	7.371132e-06
      1.17098	7.120715e-06
       1.1721	7.343009e-06
      1.17326	7.387339e-06
      1.17437	7.587322e-06
      1.17554	7.972105e-06
      1.17652	8.124773e-06
      1.17742	8.228605e-06
      1.17823	8.369867e-06
      1.17895	8.527336e-06
      1.17965	8.683848e-06
      1.18035	8.835500e-06
      1.18103	8.980638e-06
      1.18169	9.115388e-06
      1.18232	9.243709e-06
      1.18295	9.369039e-06
      1.18358	9.496973e-06
      1.18421	9.626466e-06
      1.18484	9.755491e-06
      1.18547	9.882061e-06
      1.18614	1.000531e-05
       1.1868	1.013084e-05
      1.18749	1.025425e-05
      1.18823	1.038363e-05
      1.18901	1.052180e-05
       1.1898	1.067160e-05
      1.19065	1.082467e-05
       1.1915	1.099374e-05
      1.19244	1.116604e-05
      1.19339	1.136037e-05
      1.19433	1.155749e-05
      1.19528	1.175722e-05
      1.19622	1.195978e-05
      1.19717	1.216531e-05
      1.19811	1.296828e-05
      1.19906	1.334656e-05
          1.2	1.362604e-05
      1.20104	1.386995e-05
      1.20215	1.409289e-05
      1.20319	1.430722e-05
      1.20417	1.509353e-05
       1.2051	1.556749e-05
      1.20602	1.585687e-05
      1.20692	1.612996e-05
       1.2078	1.638912e-05
      1.20864	1.664977e-05
      1.20947	1.690358e-05
      1.21026	1.781702e-05
      1.21106	1.831058e-05
      1.21184	1.863269e-05
      1.21262	1.893434e-05
      1.21338	1.922333e-05
      1.21414	1.951047e-05
       1.2149	2.036208e-05
      1.21567	2.084724e-05
      1.21645	2.120699e-05
      1.21723	2.159118e-05
      1.21801	2.197737e-05
      1.21877	2.236248e-05
      1.21953	2.324714e-05
      1.22029	2.383616e-05
      1.22106	2.428047e-05
      1.22182	2.472303e-05
      1.22258	2.516541e-05
      1.22334	2.561488e-05
       1.2241	2.660408e-05
      1.22486	2.728684e-05
      1.22563	2.783605e-05
      1.22639	2.837574e-05
      1.22717	2.890758e-05
      1.22794	2.945619e-05
      1.22865	3.061940e-05
      1.22934	3.139225e-05
         1.23	3.199113e-05
      1.23063	3.254820e-05
      1.23123	3.306550e-05
      1.23182	3.403941e-05
      1.23239	3.504540e-05
      1.23292	3.527954e-05
      1.23344	3.591045e-05
      1.23394	3.657748e-05
      1.23443	3.719608e-05
       1.2349	3.778921e-05
      1.23536	3.836977e-05
      1.23581	3.893655e-05
      1.23626	3.950316e-05
      1.23669	4.004931e-05
      1.23712	4.057477e-05
      1.23753	4.109645e-05
      1.23795	4.159756e-05
      1.23835	4.209524e-05
      1.23875	4.257354e-05
      1.23915	4.305038e-05
      1.23954	4.392669e-05
      1.23993	4.454027e-05
      1.24032	4.508772e-05
       1.2407	4.560440e-05
      1.24109	4.611506e-05
      1.24148	4.662350e-05
      1.24186	4.749545e-05
      1.24225	4.840203e-05
      1.24264	4.875598e-05
      1.24303	4.934563e-05
      1.24341	5.002494e-05
       1.2438	5.070207e-05
      1.24419	5.138721e-05
      1.24458	5.206177e-05
      1.24496	5.273093e-05
      1.24535	5.339888e-05
      1.24574	5.406891e-05
      1.24613	5.473950e-05
      1.24651	5.540786e-05
       1.2469	5.607155e-05
      1.24729	5.672973e-05
      1.24768	5.738289e-05
      1.24806	5.803253e-05
      1.24845	5.908414e-05
      1.24884	6.025371e-05
      1.24923	6.068160e-05
      1.24961	6.148412e-05
         1.25	6.233348e-05
      1.25043	6.317393e-05
      1.25089	6.411509e-05
      1.25136	6.513810e-05
      1.25182	6.616053e-05
      1.25228	6.717581e-05
      1.25275	6.818239e-05
      1.25322	6.919166e-05
       1.2537	7.019483e-05
      1.25418	7.121193e-05
      1.25467	7.223286e-05
      1.25518	7.326930e-05
      1.25569	7.486492e-05
      1.25621	7.623238e-05
      1.25674	7.745840e-05
      1.25727	7.866306e-05
      1.25781	7.988303e-05
      1.25836	8.181353e-05
      1.25892	8.335761e-05
      1.25948	8.473832e-05
      1.26004	8.615724e-05
      1.26061	8.815098e-05
      1.26117	9.026597e-05
      1.26173	9.156659e-05
      1.26229	9.332984e-05
      1.26284	9.518436e-05
      1.26338	9.699690e-05
       1.2639	9.878824e-05
      1.26442	1.005181e-04
      1.26493	1.022132e-04
      1.26543	1.038770e-04
      1.26592	1.055087e-04
      1.26641	1.071073e-04
      1.26689	1.092450e-04
      1.26737	1.115181e-04
      1.26785	1.128751e-04
      1.26832	1.146672e-04
       1.2688	1.166222e-04
      1.26928	1.185887e-04
      1.26977	1.205430e-04
      1.27026	1.225060e-04
      1.27075	1.244588e-04
      1.27126	1.264398e-04
      1.27176	1.284485e-04
      1.27226	1.304452e-04
      1.27274	1.329316e-04
      1.27322	1.355068e-04
      1.27369	1.373368e-04
      1.27416	1.395070e-04
      1.27462	1.417930e-04
      1.27508	1.439961e-04
      1.27554	1.462143e-04
      1.27601	1.484392e-04
      1.27647	1.506589e-04
      1.27693	1.528605e-04
