# Region type : patch outflow
#   Faces  : 61
#   Area   : 1.303507e-04
#        Time	sum(rhoPhi)
      1.50061	1.849652e-03
      1.50064	1.849577e-03
      1.50067	1.849505e-03
       1.5007	1.849423e-03
      1.50073	1.849323e-03
      1.50077	1.849164e-03
       1.5008	1.849041e-03
      1.50083	1.848924e-03
      1.50086	1.848809e-03
      1.50089	1.848702e-03
      1.50092	1.848542e-03
      1.50096	1.848374e-03
      1.50099	1.848338e-03
      1.50102	1.848246e-03
      1.50105	1.848146e-03
      1.50108	1.848053e-03
      1.50112	1.848007e-03
      1.50115	1.847912e-03
      1.50118	1.847796e-03
      1.50121	1.847684e-03
      1.50124	1.847576e-03
      1.50128	1.847469e-03
      1.50131	1.847364e-03
      1.50134	1.847265e-03
      1.50137	1.847167e-03
       1.5014	1.847133e-03
      1.50144	1.847048e-03
      1.50147	1.846936e-03
       1.5015	1.846858e-03
      1.50153	1.846783e-03
      1.50156	1.846673e-03
       1.5016	1.846552e-03
      1.50163	1.846496e-03
      1.50166	1.846405e-03
      1.50169	1.846318e-03
      1.50172	1.846239e-03
      1.50175	1.846167e-03
      1.50179	1.846101e-03
      1.50182	1.846048e-03
      1.50185	1.846073e-03
      1.50188	1.846075e-03
      1.50191	1.846097e-03
      1.50195	1.846209e-03
      1.50198	1.846442e-03
      1.50201	1.846656e-03
      1.50204	1.846802e-03
      1.50207	1.847044e-03
      1.50211	1.847287e-03
      1.50214	1.847503e-03
      1.50217	1.847672e-03
       1.5022	1.847758e-03
      1.50223	1.847856e-03
      1.50227	1.847970e-03
       1.5023	1.848108e-03
      1.50233	1.848264e-03
      1.50236	1.848434e-03
      1.50239	1.848632e-03
      1.50243	1.848933e-03
      1.50246	1.849345e-03
      1.50249	1.849894e-03
      1.50252	1.850329e-03
      1.50255	1.850699e-03
      1.50258	1.850968e-03
      1.50262	1.851061e-03
      1.50265	1.851088e-03
      1.50268	1.851076e-03
      1.50271	1.850979e-03
      1.50274	1.850840e-03
      1.50278	1.850761e-03
      1.50281	1.850632e-03
      1.50284	1.850467e-03
      1.50287	1.850272e-03
       1.5029	1.850004e-03
      1.50294	1.849646e-03
      1.50297	1.849329e-03
        1.503	1.849048e-03
      1.50303	1.848790e-03
      1.50306	1.848417e-03
       1.5031	1.848147e-03
      1.50313	1.847842e-03
      1.50316	1.847530e-03
      1.50319	1.847221e-03
      1.50322	1.846850e-03
      1.50326	1.846541e-03
      1.50329	1.846431e-03
      1.50332	1.846225e-03
      1.50335	1.846014e-03
      1.50338	1.845812e-03
      1.50342	1.845654e-03
      1.50345	1.845454e-03
      1.50348	1.845239e-03
      1.50351	1.845047e-03
      1.50354	1.844867e-03
      1.50358	1.844696e-03
      1.50361	1.844466e-03
      1.50364	1.844223e-03
      1.50367	1.844068e-03
       1.5037	1.843874e-03
      1.50374	1.843627e-03
      1.50377	1.843412e-03
       1.5038	1.843221e-03
      1.50383	1.843104e-03
      1.50386	1.842981e-03
       1.5039	1.842850e-03
      1.50393	1.842727e-03
      1.50396	1.842629e-03
      1.50399	1.842570e-03
      1.50402	1.842486e-03
      1.50406	1.842401e-03
      1.50409	1.842334e-03
      1.50412	1.842280e-03
      1.50415	1.842254e-03
      1.50418	1.842212e-03
      1.50422	1.842170e-03
      1.50425	1.842160e-03
      1.50428	1.842158e-03
      1.50431	1.842156e-03
      1.50434	1.842137e-03
      1.50438	1.842108e-03
      1.50441	1.842122e-03
      1.50444	1.842139e-03
      1.50447	1.842193e-03
       1.5045	1.842311e-03
      1.50454	1.842580e-03
      1.50457	1.842928e-03
       1.5046	1.843269e-03
      1.50463	1.843589e-03
      1.50466	1.843921e-03
       1.5047	1.844256e-03
      1.50473	1.844507e-03
      1.50476	1.844714e-03
      1.50479	1.844895e-03
      1.50482	1.845042e-03
      1.50486	1.845175e-03
      1.50489	1.845329e-03
      1.50492	1.845588e-03
      1.50495	1.845903e-03
      1.50498	1.846217e-03
      1.50502	1.846517e-03
      1.50505	1.846828e-03
      1.50508	1.847200e-03
      1.50511	1.847496e-03
      1.50514	1.847741e-03
      1.50518	1.848170e-03
      1.50521	1.848664e-03
      1.50524	1.848959e-03
      1.50527	1.849061e-03
       1.5053	1.849160e-03
      1.50534	1.849099e-03
      1.50537	1.848886e-03
       1.5054	1.848583e-03
      1.50543	1.848232e-03
      1.50546	1.847868e-03
       1.5055	1.847477e-03
      1.50553	1.847140e-03
      1.50556	1.846758e-03
      1.50559	1.846337e-03
      1.50562	1.845949e-03
      1.50566	1.845607e-03
      1.50569	1.845238e-03
      1.50572	1.844993e-03
      1.50575	1.844715e-03
      1.50578	1.844424e-03
      1.50582	1.844198e-03
      1.50585	1.843952e-03
      1.50588	1.843768e-03
      1.50591	1.843524e-03
      1.50594	1.843258e-03
      1.50598	1.843005e-03
      1.50601	1.842789e-03
      1.50604	1.842643e-03
      1.50607	1.842438e-03
       1.5061	1.842243e-03
      1.50614	1.842059e-03
      1.50617	1.841830e-03
       1.5062	1.841642e-03
      1.50623	1.841353e-03
      1.50626	1.841089e-03
       1.5063	1.840814e-03
      1.50633	1.840572e-03
      1.50636	1.840376e-03
      1.50639	1.840215e-03
      1.50642	1.840085e-03
      1.50646	1.839956e-03
      1.50649	1.839824e-03
      1.50652	1.839696e-03
      1.50655	1.839570e-03
      1.50659	1.839441e-03
      1.50662	1.839313e-03
      1.50665	1.839194e-03
      1.50668	1.839082e-03
      1.50671	1.838904e-03
      1.50675	1.838792e-03
      1.50678	1.838695e-03
      1.50681	1.838569e-03
      1.50684	1.838382e-03
      1.50687	1.838181e-03
      1.50691	1.837956e-03
      1.50694	1.837821e-03
      1.50697	1.837666e-03
        1.507	1.837509e-03
      1.50703	1.837373e-03
      1.50707	1.837248e-03
       1.5071	1.837176e-03
      1.50713	1.837224e-03
      1.50716	1.837304e-03
      1.50719	1.837436e-03
      1.50723	1.837612e-03
      1.50726	1.837800e-03
      1.50729	1.838064e-03
      1.50732	1.838258e-03
      1.50736	1.838407e-03
      1.50739	1.838506e-03
      1.50742	1.838574e-03
      1.50745	1.838626e-03
      1.50748	1.838754e-03
      1.50752	1.838846e-03
      1.50755	1.838938e-03
      1.50758	1.839048e-03
      1.50761	1.839172e-03
      1.50764	1.839396e-03
      1.50768	1.839586e-03
      1.50771	1.839772e-03
      1.50774	1.839973e-03
      1.50777	1.840174e-03
       1.5078	1.840434e-03
      1.50784	1.840666e-03
      1.50787	1.840951e-03
       1.5079	1.841289e-03
      1.50793	1.841651e-03
      1.50796	1.841938e-03
        1.508	1.841948e-03
      1.50803	1.841995e-03
      1.50806	1.842073e-03
      1.50809	1.842124e-03
      1.50812	1.842116e-03
      1.50816	1.842029e-03
      1.50819	1.841900e-03
      1.50822	1.841704e-03
      1.50825	1.841458e-03
      1.50829	1.841181e-03
      1.50832	1.840849e-03
      1.50835	1.840446e-03
      1.50838	1.840092e-03
      1.50841	1.839737e-03
      1.50845	1.839330e-03
      1.50848	1.838950e-03
      1.50851	1.838573e-03
      1.50854	1.838223e-03
      1.50857	1.838029e-03
      1.50861	1.837808e-03
      1.50864	1.837542e-03
      1.50867	1.837285e-03
       1.5087	1.837037e-03
      1.50873	1.836782e-03
      1.50877	1.836541e-03
       1.5088	1.836329e-03
      1.50883	1.836203e-03
      1.50886	1.836047e-03
       1.5089	1.835906e-03
      1.50893	1.835787e-03
      1.50896	1.835687e-03
      1.50899	1.835531e-03
      1.50902	1.835330e-03
      1.50906	1.835148e-03
      1.50909	1.834986e-03
      1.50912	1.834845e-03
      1.50915	1.834686e-03
      1.50918	1.834490e-03
      1.50922	1.834331e-03
      1.50925	1.834191e-03
      1.50928	1.834051e-03
      1.50931	1.833925e-03
      1.50935	1.833760e-03
      1.50938	1.833614e-03
      1.50941	1.833459e-03
      1.50944	1.833311e-03
      1.50947	1.833172e-03
      1.50951	1.833056e-03
      1.50954	1.832910e-03
      1.50957	1.832832e-03
       1.5096	1.832801e-03
      1.50964	1.832812e-03
      1.50967	1.832857e-03
       1.5097	1.833041e-03
      1.50973	1.833325e-03
      1.50976	1.833572e-03
       1.5098	1.833758e-03
      1.50983	1.833887e-03
      1.50986	1.833984e-03
      1.50989	1.834119e-03
      1.50992	1.834255e-03
      1.50996	1.834425e-03
      1.50999	1.834613e-03
      1.51002	1.834838e-03
      1.51005	1.835082e-03
      1.51009	1.835294e-03
      1.51012	1.835507e-03
      1.51015	1.835814e-03
      1.51018	1.836083e-03
      1.51021	1.836417e-03
      1.51025	1.836871e-03
      1.51028	1.837383e-03
      1.51031	1.838095e-03
      1.51034	1.838812e-03
      1.51037	1.839732e-03
      1.51041	1.840648e-03
      1.51044	1.841408e-03
      1.51047	1.841962e-03
       1.5105	1.842293e-03
      1.51054	1.842464e-03
      1.51057	1.842511e-03
       1.5106	1.842444e-03
      1.51063	1.842300e-03
      1.51066	1.842081e-03
       1.5107	1.841516e-03
      1.51073	1.840831e-03
      1.51076	1.840222e-03
      1.51079	1.839672e-03
      1.51082	1.838985e-03
      1.51086	1.838335e-03
      1.51089	1.837733e-03
      1.51092	1.837249e-03
      1.51095	1.836862e-03
      1.51099	1.836515e-03
      1.51102	1.836313e-03
      1.51105	1.836147e-03
      1.51108	1.835894e-03
      1.51111	1.835669e-03
      1.51115	1.835455e-03
      1.51118	1.835203e-03
      1.51121	1.834932e-03
      1.51124	1.834645e-03
      1.51128	1.834245e-03
      1.51131	1.833945e-03
      1.51134	1.833660e-03
      1.51137	1.833372e-03
       1.5114	1.832997e-03
      1.51144	1.832672e-03
      1.51147	1.832380e-03
       1.5115	1.831981e-03
      1.51153	1.831571e-03
      1.51156	1.831314e-03
       1.5116	1.831126e-03
      1.51163	1.830940e-03
      1.51166	1.830798e-03
      1.51169	1.830742e-03
      1.51173	1.830770e-03
      1.51176	1.830779e-03
      1.51179	1.830736e-03
      1.51182	1.830631e-03
      1.51185	1.830527e-03
      1.51189	1.830423e-03
      1.51192	1.830278e-03
      1.51195	1.830186e-03
      1.51198	1.830085e-03
      1.51202	1.829983e-03
      1.51205	1.829909e-03
      1.51208	1.829850e-03
      1.51211	1.829696e-03
      1.51215	1.829624e-03
      1.51218	1.829614e-03
      1.51221	1.829610e-03
      1.51224	1.829681e-03
      1.51227	1.829873e-03
      1.51231	1.830089e-03
      1.51234	1.830319e-03
      1.51237	1.830508e-03
       1.5124	1.830651e-03
      1.51244	1.830833e-03
      1.51247	1.831109e-03
       1.5125	1.831336e-03
      1.51253	1.831514e-03
      1.51256	1.831641e-03
       1.5126	1.831785e-03
      1.51263	1.831910e-03
      1.51266	1.831936e-03
      1.51269	1.832004e-03
      1.51273	1.832087e-03
      1.51276	1.832201e-03
      1.51279	1.832324e-03
      1.51282	1.832459e-03
      1.51285	1.832704e-03
      1.51289	1.833036e-03
      1.51292	1.833416e-03
      1.51295	1.833779e-03
      1.51298	1.834181e-03
      1.51302	1.834830e-03
      1.51305	1.835528e-03
      1.51308	1.836007e-03
      1.51311	1.836326e-03
      1.51314	1.836537e-03
      1.51318	1.836608e-03
      1.51321	1.836701e-03
      1.51324	1.836728e-03
      1.51327	1.836665e-03
      1.51331	1.836524e-03
      1.51334	1.836320e-03
      1.51337	1.836000e-03
       1.5134	1.835565e-03
      1.51343	1.835061e-03
      1.51347	1.834502e-03
       1.5135	1.834023e-03
      1.51353	1.833461e-03
      1.51356	1.832823e-03
       1.5136	1.832197e-03
      1.51363	1.831614e-03
      1.51366	1.831173e-03
      1.51369	1.830802e-03
      1.51372	1.830464e-03
      1.51376	1.830122e-03
      1.51379	1.829785e-03
      1.51382	1.829434e-03
      1.51385	1.829127e-03
      1.51389	1.828794e-03
      1.51392	1.828451e-03
      1.51395	1.828140e-03
      1.51398	1.827875e-03
      1.51402	1.827582e-03
      1.51405	1.827383e-03
      1.51408	1.827234e-03
      1.51411	1.827113e-03
      1.51414	1.827000e-03
      1.51418	1.826854e-03
      1.51421	1.826737e-03
      1.51424	1.826611e-03
      1.51427	1.826494e-03
      1.51431	1.826394e-03
      1.51434	1.826185e-03
      1.51437	1.826058e-03
       1.5144	1.826048e-03
      1.51444	1.826089e-03
      1.51447	1.826124e-03
       1.5145	1.826192e-03
      1.51453	1.826357e-03
      1.51456	1.826508e-03
       1.5146	1.826658e-03
      1.51463	1.826743e-03
      1.51466	1.826942e-03
      1.51469	1.827116e-03
      1.51473	1.827252e-03
      1.51476	1.827341e-03
      1.51479	1.827353e-03
      1.51482	1.827399e-03
      1.51486	1.827504e-03
      1.51489	1.827685e-03
      1.51492	1.827935e-03
      1.51495	1.828224e-03
      1.51498	1.828597e-03
      1.51502	1.829003e-03
      1.51505	1.829363e-03
      1.51508	1.829719e-03
      1.51511	1.830065e-03
      1.51515	1.830480e-03
      1.51518	1.830839e-03
      1.51521	1.831122e-03
      1.51524	1.831314e-03
      1.51528	1.831444e-03
      1.51531	1.831567e-03
      1.51534	1.831606e-03
      1.51537	1.831515e-03
       1.5154	1.831434e-03
      1.51544	1.831296e-03
      1.51547	1.831121e-03
       1.5155	1.830857e-03
      1.51553	1.830638e-03
      1.51557	1.830457e-03
       1.5156	1.830259e-03
      1.51563	1.830043e-03
      1.51566	1.829768e-03
       1.5157	1.829445e-03
      1.51573	1.829042e-03
      1.51576	1.828538e-03
      1.51579	1.827971e-03
      1.51582	1.827399e-03
      1.51586	1.826906e-03
      1.51589	1.826443e-03
      1.51592	1.825960e-03
      1.51595	1.825516e-03
      1.51599	1.825053e-03
      1.51602	1.824594e-03
      1.51605	1.824158e-03
      1.51608	1.823721e-03
      1.51612	1.823327e-03
      1.51615	1.822838e-03
      1.51618	1.822385e-03
      1.51621	1.822069e-03
      1.51625	1.821764e-03
      1.51628	1.821499e-03
      1.51631	1.821275e-03
      1.51634	1.821065e-03
      1.51637	1.820886e-03
      1.51641	1.820743e-03
      1.51644	1.820627e-03
      1.51647	1.820523e-03
       1.5165	1.820432e-03
      1.51654	1.820359e-03
      1.51657	1.820411e-03
       1.5166	1.820444e-03
      1.51663	1.820472e-03
      1.51667	1.820498e-03
       1.5167	1.820523e-03
      1.51673	1.820651e-03
      1.51676	1.820777e-03
       1.5168	1.821014e-03
      1.51683	1.821280e-03
      1.51686	1.821579e-03
      1.51689	1.821938e-03
      1.51693	1.822241e-03
      1.51696	1.822501e-03
      1.51699	1.822736e-03
      1.51702	1.822946e-03
      1.51706	1.823287e-03
      1.51709	1.823590e-03
      1.51712	1.823840e-03
      1.51715	1.824018e-03
      1.51718	1.824124e-03
      1.51722	1.824230e-03
      1.51725	1.824289e-03
      1.51728	1.824328e-03
      1.51731	1.824358e-03
      1.51735	1.824459e-03
      1.51738	1.824659e-03
      1.51741	1.824823e-03
      1.51744	1.824882e-03
      1.51748	1.824935e-03
      1.51751	1.824975e-03
      1.51754	1.824988e-03
      1.51757	1.824999e-03
      1.51761	1.825024e-03
      1.51764	1.824957e-03
      1.51767	1.825030e-03
       1.5177	1.825105e-03
      1.51774	1.825076e-03
      1.51777	1.824991e-03
       1.5178	1.824945e-03
      1.51783	1.824840e-03
      1.51787	1.824637e-03
       1.5179	1.824400e-03
      1.51793	1.824161e-03
      1.51796	1.823892e-03
      1.51799	1.823514e-03
      1.51803	1.822961e-03
      1.51806	1.822366e-03
      1.51809	1.821773e-03
      1.51812	1.821256e-03
      1.51816	1.820804e-03
      1.51819	1.820460e-03
      1.51822	1.820230e-03
      1.51825	1.820044e-03
      1.51829	1.819866e-03
      1.51832	1.819692e-03
      1.51835	1.819512e-03
      1.51838	1.819314e-03
      1.51842	1.819057e-03
      1.51845	1.818881e-03
      1.51848	1.818745e-03
      1.51851	1.818601e-03
      1.51855	1.818443e-03
      1.51858	1.818254e-03
      1.51861	1.818097e-03
      1.51864	1.817929e-03
      1.51868	1.817758e-03
      1.51871	1.817589e-03
      1.51874	1.817435e-03
      1.51877	1.817291e-03
      1.51881	1.817121e-03
      1.51884	1.816953e-03
      1.51887	1.816759e-03
       1.5189	1.816576e-03
      1.51894	1.816396e-03
      1.51897	1.816220e-03
        1.519	1.816055e-03
      1.51903	1.815897e-03
      1.51907	1.815666e-03
       1.5191	1.815532e-03
      1.51913	1.815434e-03
      1.51916	1.815276e-03
       1.5192	1.815148e-03
      1.51923	1.815083e-03
      1.51926	1.815019e-03
      1.51929	1.814909e-03
      1.51933	1.814791e-03
      1.51936	1.814759e-03
      1.51939	1.814674e-03
      1.51942	1.814561e-03
      1.51946	1.814439e-03
      1.51949	1.814327e-03
      1.51952	1.814276e-03
      1.51955	1.814196e-03
      1.51959	1.814115e-03
      1.51962	1.814056e-03
      1.51965	1.814020e-03
      1.51968	1.814071e-03
      1.51972	1.814167e-03
      1.51975	1.814406e-03
      1.51978	1.814829e-03
      1.51981	1.815318e-03
      1.51985	1.815773e-03
      1.51988	1.816212e-03
      1.51991	1.816486e-03
      1.51994	1.816687e-03
      1.51998	1.816875e-03
      1.52001	1.817083e-03
      1.52004	1.817400e-03
      1.52007	1.817741e-03
      1.52011	1.818058e-03
      1.52014	1.818359e-03
      1.52017	1.818627e-03
       1.5202	1.818835e-03
      1.52023	1.819151e-03
      1.52027	1.819451e-03
       1.5203	1.819767e-03
      1.52033	1.820179e-03
      1.52036	1.820664e-03
       1.5204	1.821330e-03
      1.52043	1.821972e-03
      1.52046	1.822446e-03
      1.52049	1.822915e-03
      1.52053	1.823322e-03
      1.52056	1.823745e-03
      1.52059	1.824271e-03
      1.52062	1.824853e-03
      1.52066	1.825423e-03
      1.52069	1.825816e-03
      1.52072	1.826160e-03
      1.52075	1.826312e-03
      1.52079	1.826384e-03
      1.52082	1.826373e-03
      1.52085	1.826324e-03
      1.52088	1.826156e-03
      1.52092	1.825822e-03
      1.52095	1.825486e-03
      1.52098	1.825132e-03
      1.52101	1.824830e-03
      1.52105	1.824589e-03
      1.52108	1.824618e-03
      1.52111	1.824713e-03
      1.52114	1.824850e-03
      1.52118	1.824877e-03
      1.52121	1.824905e-03
      1.52124	1.824981e-03
      1.52127	1.824900e-03
      1.52131	1.824591e-03
      1.52134	1.824240e-03
      1.52137	1.823831e-03
       1.5214	1.823352e-03
      1.52144	1.822858e-03
      1.52147	1.822371e-03
       1.5215	1.821729e-03
      1.52153	1.821042e-03
      1.52157	1.820326e-03
       1.5216	1.819653e-03
      1.52163	1.818995e-03
      1.52166	1.818311e-03
       1.5217	1.817609e-03
      1.52173	1.816942e-03
      1.52176	1.816078e-03
      1.52179	1.815254e-03
      1.52183	1.814749e-03
      1.52186	1.814254e-03
      1.52189	1.813696e-03
      1.52192	1.813211e-03
      1.52196	1.812794e-03
      1.52199	1.812424e-03
      1.52202	1.812019e-03
      1.52205	1.811782e-03
      1.52209	1.811671e-03
      1.52212	1.811566e-03
      1.52215	1.811475e-03
      1.52218	1.811321e-03
      1.52222	1.811171e-03
      1.52225	1.810987e-03
      1.52228	1.810818e-03
      1.52232	1.810682e-03
      1.52235	1.810535e-03
      1.52238	1.810334e-03
      1.52241	1.810204e-03
      1.52245	1.810129e-03
      1.52248	1.810031e-03
      1.52251	1.809904e-03
      1.52254	1.809733e-03
      1.52258	1.809587e-03
      1.52261	1.809437e-03
      1.52264	1.809334e-03
      1.52267	1.809190e-03
      1.52271	1.809032e-03
      1.52274	1.808857e-03
      1.52277	1.808679e-03
       1.5228	1.808550e-03
      1.52284	1.808408e-03
      1.52287	1.808307e-03
       1.5229	1.808254e-03
      1.52293	1.808302e-03
      1.52297	1.808413e-03
        1.523	1.808593e-03
      1.52303	1.808814e-03
      1.52306	1.809016e-03
       1.5231	1.809075e-03
      1.52313	1.809081e-03
      1.52316	1.809063e-03
       1.5232	1.809025e-03
      1.52323	1.809044e-03
      1.52326	1.809129e-03
      1.52329	1.809300e-03
      1.52333	1.809531e-03
      1.52336	1.809832e-03
      1.52339	1.810206e-03
      1.52342	1.810582e-03
      1.52346	1.810981e-03
      1.52349	1.811420e-03
      1.52352	1.811933e-03
      1.52355	1.812342e-03
      1.52359	1.812686e-03
      1.52362	1.812897e-03
      1.52365	1.812957e-03
      1.52368	1.812923e-03
      1.52372	1.812765e-03
      1.52375	1.812544e-03
      1.52378	1.812291e-03
      1.52381	1.812024e-03
      1.52385	1.811636e-03
      1.52388	1.811266e-03
      1.52391	1.810877e-03
      1.52395	1.810437e-03
      1.52398	1.810120e-03
      1.52401	1.809875e-03
      1.52404	1.809725e-03
      1.52408	1.809650e-03
      1.52411	1.809623e-03
      1.52414	1.809633e-03
      1.52417	1.809829e-03
      1.52421	1.810203e-03
      1.52424	1.810717e-03
      1.52427	1.811167e-03
       1.5243	1.811437e-03
      1.52434	1.811409e-03
      1.52437	1.811337e-03
       1.5244	1.811306e-03
      1.52443	1.811200e-03
      1.52447	1.810959e-03
       1.5245	1.810594e-03
      1.52453	1.810164e-03
      1.52457	1.809760e-03
       1.5246	1.809436e-03
      1.52463	1.809120e-03
      1.52466	1.808702e-03
       1.5247	1.808037e-03
      1.52473	1.807416e-03
      1.52476	1.807001e-03
      1.52479	1.806761e-03
      1.52483	1.806638e-03
      1.52486	1.806560e-03
      1.52489	1.806430e-03
      1.52492	1.806280e-03
      1.52496	1.806016e-03
      1.52499	1.805764e-03
      1.52502	1.805526e-03
      1.52506	1.805277e-03
      1.52509	1.805019e-03
      1.52512	1.804786e-03
      1.52515	1.804544e-03
      1.52519	1.804383e-03
      1.52522	1.804252e-03
      1.52525	1.804114e-03
      1.52528	1.803976e-03
      1.52532	1.803746e-03
      1.52535	1.803563e-03
      1.52538	1.803384e-03
      1.52541	1.803188e-03
      1.52545	1.802966e-03
      1.52548	1.802724e-03
      1.52551	1.802579e-03
      1.52555	1.802417e-03
      1.52558	1.802266e-03
      1.52561	1.802083e-03
      1.52564	1.801886e-03
      1.52568	1.801738e-03
      1.52571	1.801598e-03
      1.52574	1.801427e-03
      1.52577	1.801310e-03
      1.52581	1.801251e-03
      1.52584	1.801257e-03
      1.52587	1.801411e-03
      1.52591	1.801649e-03
      1.52594	1.801896e-03
      1.52597	1.802159e-03
        1.526	1.802408e-03
      1.52604	1.802589e-03
      1.52607	1.802797e-03
       1.5261	1.803044e-03
      1.52613	1.803298e-03
      1.52617	1.803601e-03
       1.5262	1.803881e-03
      1.52623	1.804378e-03
      1.52627	1.804998e-03
       1.5263	1.805592e-03
      1.52633	1.806100e-03
      1.52636	1.806747e-03
       1.5264	1.807384e-03
      1.52643	1.807990e-03
      1.52646	1.808568e-03
      1.52649	1.809371e-03
      1.52653	1.810132e-03
      1.52656	1.810834e-03
      1.52659	1.811525e-03
      1.52663	1.812127e-03
      1.52666	1.812698e-03
      1.52669	1.813372e-03
      1.52672	1.814082e-03
      1.52676	1.814823e-03
      1.52679	1.815667e-03
      1.52682	1.816669e-03
      1.52685	1.817577e-03
      1.52689	1.818519e-03
      1.52692	1.819334e-03
      1.52695	1.820182e-03
      1.52698	1.820909e-03
      1.52702	1.821568e-03
      1.52705	1.822041e-03
      1.52708	1.822271e-03
      1.52711	1.822198e-03
      1.52715	1.821715e-03
      1.52718	1.821102e-03
      1.52721	1.820484e-03
      1.52725	1.819748e-03
      1.52728	1.818924e-03
      1.52731	1.818000e-03
      1.52734	1.817028e-03
      1.52738	1.816209e-03
      1.52741	1.815385e-03
      1.52744	1.814475e-03
      1.52747	1.813804e-03
      1.52751	1.813307e-03
      1.52754	1.812604e-03
      1.52757	1.811864e-03
       1.5276	1.811158e-03
      1.52764	1.810484e-03
      1.52767	1.809999e-03
       1.5277	1.809632e-03
      1.52774	1.809186e-03
      1.52777	1.808639e-03
       1.5278	1.807882e-03
      1.52783	1.807018e-03
      1.52787	1.806061e-03
       1.5279	1.805019e-03
      1.52793	1.804091e-03
      1.52797	1.803292e-03
        1.528	1.802622e-03
      1.52803	1.802156e-03
      1.52806	1.801779e-03
       1.5281	1.801478e-03
      1.52813	1.801182e-03
      1.52816	1.800878e-03
      1.52819	1.800622e-03
      1.52823	1.800338e-03
      1.52826	1.800057e-03
      1.52829	1.799788e-03
      1.52833	1.799507e-03
      1.52836	1.799142e-03
      1.52839	1.798844e-03
      1.52842	1.798596e-03
      1.52846	1.798366e-03
      1.52849	1.798071e-03
      1.52852	1.797763e-03
      1.52856	1.797571e-03
      1.52859	1.797328e-03
      1.52862	1.797089e-03
      1.52865	1.796890e-03
      1.52869	1.796711e-03
      1.52872	1.796508e-03
      1.52875	1.796369e-03
      1.52879	1.796250e-03
      1.52882	1.795992e-03
      1.52885	1.795852e-03
      1.52888	1.795805e-03
      1.52892	1.795745e-03
      1.52895	1.795588e-03
      1.52898	1.795440e-03
      1.52902	1.795309e-03
      1.52905	1.795173e-03
      1.52908	1.794961e-03
      1.52911	1.794703e-03
      1.52915	1.794552e-03
      1.52918	1.794395e-03
      1.52921	1.794256e-03
      1.52925	1.794152e-03
      1.52928	1.794213e-03
      1.52931	1.794372e-03
      1.52934	1.794694e-03
      1.52938	1.795039e-03
      1.52941	1.795686e-03
      1.52944	1.796484e-03
      1.52948	1.797432e-03
      1.52951	1.798483e-03
      1.52954	1.799590e-03
      1.52957	1.800842e-03
      1.52961	1.802076e-03
      1.52964	1.803070e-03
      1.52967	1.803845e-03
      1.52971	1.804520e-03
      1.52974	1.805223e-03
      1.52977	1.805923e-03
       1.5298	1.806670e-03
      1.52984	1.807513e-03
      1.52987	1.808497e-03
       1.5299	1.809620e-03
      1.52993	1.810820e-03
      1.52997	1.812456e-03
         1.53	1.814020e-03
      1.53003	1.815208e-03
      1.53007	1.815582e-03
       1.5301	1.815697e-03
      1.53013	1.815598e-03
      1.53016	1.815396e-03
       1.5302	1.815026e-03
      1.53023	1.814493e-03
      1.53026	1.813771e-03
       1.5303	1.812835e-03
      1.53033	1.811784e-03
      1.53036	1.810596e-03
      1.53039	1.809402e-03
      1.53043	1.808260e-03
      1.53046	1.807060e-03
      1.53049	1.805889e-03
      1.53052	1.804838e-03
      1.53056	1.803873e-03
      1.53059	1.802912e-03
      1.53062	1.801945e-03
      1.53066	1.801108e-03
      1.53069	1.800290e-03
      1.53072	1.799584e-03
      1.53075	1.798886e-03
      1.53079	1.798231e-03
      1.53082	1.797572e-03
      1.53085	1.796935e-03
      1.53089	1.796531e-03
      1.53092	1.796227e-03
      1.53095	1.795936e-03
      1.53098	1.795660e-03
      1.53102	1.795426e-03
      1.53105	1.795276e-03
      1.53108	1.795297e-03
      1.53112	1.795329e-03
      1.53115	1.795405e-03
      1.53118	1.795494e-03
      1.53122	1.795707e-03
      1.53125	1.795727e-03
      1.53128	1.795681e-03
      1.53131	1.795547e-03
      1.53135	1.795267e-03
      1.53138	1.794981e-03
      1.53141	1.794606e-03
      1.53145	1.794231e-03
      1.53148	1.793976e-03
      1.53151	1.793727e-03
      1.53154	1.793439e-03
      1.53158	1.793214e-03
      1.53161	1.793023e-03
      1.53164	1.792832e-03
      1.53168	1.792694e-03
      1.53171	1.792536e-03
      1.53174	1.792459e-03
      1.53177	1.792431e-03
      1.53181	1.792478e-03
      1.53184	1.792575e-03
      1.53187	1.792624e-03
      1.53191	1.792770e-03
      1.53194	1.793041e-03
      1.53197	1.793389e-03
        1.532	1.793566e-03
      1.53204	1.793748e-03
      1.53207	1.793896e-03
       1.5321	1.794169e-03
      1.53214	1.794564e-03
      1.53217	1.794902e-03
       1.5322	1.794943e-03
      1.53224	1.794740e-03
      1.53227	1.794662e-03
       1.5323	1.794608e-03
      1.53233	1.794592e-03
      1.53237	1.794591e-03
       1.5324	1.794584e-03
      1.53243	1.794618e-03
      1.53247	1.794571e-03
       1.5325	1.794504e-03
      1.53253	1.794424e-03
      1.53257	1.794263e-03
       1.5326	1.794015e-03
      1.53263	1.793747e-03
      1.53266	1.793405e-03
       1.5327	1.793071e-03
      1.53273	1.792792e-03
      1.53276	1.792496e-03
       1.5328	1.792228e-03
      1.53283	1.791992e-03
