# Region type : patch outflow
#   Faces  : 73
#   Area   : 1.863513e-04
#        Time	sum(rhoPhi)
   0.00357143	0.000000e+00
   0.00493697	-7.873062e-07
   0.00654637	-1.031422e-06
   0.00835694	-1.205886e-06
    0.0103399	-1.324390e-06
    0.0123229	-8.818663e-07
    0.0144161	-1.845704e-06
    0.0166401	-3.058723e-06
    0.0188641	-2.320587e-06
    0.0210881	-2.513004e-06
    0.0233121	-2.705520e-06
    0.0255361	-2.276542e-06
    0.0277601	-3.037647e-06
    0.0299841	-3.296129e-06
    0.0319857	-2.943467e-06
    0.0339873	-2.579724e-06
    0.0359888	-3.695421e-06
    0.0379904	-3.745446e-06
     0.039992	-3.851983e-06
    0.0419936	-4.594759e-06
    0.0439952	-4.057800e-06
    0.0454964	-4.081543e-06
    0.0469976	-4.627840e-06
    0.0484988	-5.091078e-06
         0.05	-4.282050e-06
    0.0516667	-4.311112e-06
    0.0534568	-4.914304e-06
    0.0552469	-4.406042e-06
     0.057037	-4.377977e-06
    0.0588272	-4.857888e-06
    0.0606173	-5.301238e-06
    0.0624074	-5.698192e-06
    0.0641975	-4.541416e-06
    0.0659877	-4.502302e-06
    0.0677778	-4.488772e-06
    0.0695679	-3.863146e-06
     0.071358	-4.446666e-06
    0.0731481	-4.456094e-06
    0.0749383	-3.976233e-06
    0.0767284	-3.530758e-06
    0.0785185	-3.137520e-06
    0.0803086	-2.783430e-06
    0.0820988	-4.356567e-06
    0.0838889	-4.187240e-06
     0.085679	-4.122346e-06
    0.0874691	-4.084384e-06
    0.0892593	-3.234292e-06
    0.0910494	-3.910412e-06
    0.0928395	-3.851501e-06
    0.0946296	-3.249968e-06
    0.0964198	-2.730105e-06
    0.0982099	-3.547921e-06
          0.1	-3.435379e-06
        0.102	-2.666348e-06
     0.104087	-3.167125e-06
     0.106273	-3.086477e-06
      0.10846	-2.362810e-06
     0.110767	-1.689253e-06
     0.113075	-2.650092e-06
     0.115383	-2.354820e-06
     0.117691	-2.156486e-06
     0.119999	-2.769369e-06
     0.122306	-1.771299e-06
     0.124614	-1.525654e-06
     0.126922	-2.069602e-06
      0.12902	-1.065947e-06
     0.131118	-8.782321e-07
     0.133216	-1.333716e-06
     0.135314	-4.583207e-07
     0.137412	-1.942209e-07
      0.13951	-7.739688e-07
     0.141608	-9.378172e-07
     0.143706	4.958847e-07
     0.145804	7.104100e-07
     0.147902	9.870477e-07
     0.148951	1.197600e-06
         0.15	1.349279e-06
      0.15125	1.466844e-06
     0.152684	1.646990e-06
     0.154315	2.583685e-06
     0.156143	3.011169e-06
     0.158136	2.187491e-06
      0.16013	2.501383e-06
     0.162123	2.670120e-06
     0.164117	2.973443e-06
      0.16611	4.127476e-06
     0.168228	3.455214e-06
     0.170347	2.873736e-06
     0.172628	3.944577e-06
     0.174733	4.128448e-06
     0.176839	3.408773e-06
     0.178944	4.605294e-06
      0.18105	5.983199e-06
     0.183155	5.080738e-06
     0.185027	5.387853e-06
     0.186691	6.280599e-06
     0.188354	5.745685e-06
     0.190018	5.851602e-06
     0.191682	5.959976e-06
     0.193345	6.285848e-06
     0.195009	6.670457e-06
     0.196673	7.098200e-06
     0.197782	7.513470e-06
     0.198891	6.805383e-06
          0.2	6.921736e-06
      0.20122	7.370147e-06
     0.202575	7.694821e-06
     0.203892	8.018585e-06
     0.205209	7.408302e-06
     0.206527	7.562769e-06
     0.207844	7.902011e-06
     0.209161	8.177388e-06
     0.210479	8.430325e-06
     0.211842	8.658241e-06
     0.213204	8.857193e-06
      0.21462	8.077511e-06
     0.216035	8.159890e-06
      0.21745	8.683944e-06
      0.21893	8.809435e-06
     0.220409	8.904671e-06
     0.221889	9.205260e-06
     0.223294	9.070828e-06
      0.22463	9.129563e-06
     0.225898	9.383949e-06
     0.227167	9.286799e-06
     0.228435	9.098176e-06
     0.229704	8.992889e-06
     0.231057	8.929240e-06
     0.232241	8.899786e-06
     0.233351	8.882919e-06
     0.234391	8.860311e-06
     0.235506	8.832303e-06
     0.236541	8.806655e-06
     0.237503	8.797433e-06
     0.238395	8.794801e-06
     0.239224	8.799075e-06
     0.240053	8.804526e-06
     0.240882	9.439582e-06
     0.241794	9.428362e-06
     0.242706	9.312583e-06
     0.243617	9.262307e-06
     0.244529	9.213309e-06
     0.245441	9.152847e-06
     0.246353	9.074300e-06
     0.247265	8.985640e-06
     0.248176	8.901449e-06
     0.249088	9.637472e-06
         0.25	9.589067e-06
     0.250962	9.369808e-06
     0.251905	9.382159e-06
     0.252848	9.465199e-06
      0.25381	9.359027e-06
     0.254772	9.397282e-06
     0.255755	9.486109e-06
     0.256739	9.416581e-06
     0.257722	9.304679e-06
     0.258728	9.498663e-06
      0.25976	9.735552e-06
     0.260792	9.682066e-06
     0.261852	9.580505e-06
     0.262942	9.749527e-06
     0.264065	9.973036e-06
     0.265224	9.892793e-06
     0.266423	9.743333e-06
     0.267622	9.918914e-06
     0.268779	1.010721e-05
     0.269894	9.865309e-06
     0.270969	9.803482e-06
     0.272044	9.802306e-06
     0.273079	9.797198e-06
     0.274156	9.778431e-06
     0.275331	9.715921e-06
     0.276629	9.612874e-06
     0.277859	9.479520e-06
     0.279025	9.352840e-06
     0.280259	9.249291e-06
     0.281492	9.158845e-06
     0.282726	9.089404e-06
      0.28396	9.036478e-06
     0.285194	8.995369e-06
     0.286333	8.960069e-06
     0.287384	8.928694e-06
     0.288285	8.897331e-06
     0.289186	8.867791e-06
     0.290018	8.833339e-06
      0.29085	8.799583e-06
     0.291765	8.763849e-06
      0.29268	8.725008e-06
     0.293595	8.688913e-06
      0.29451	8.656599e-06
     0.295425	8.631333e-06
      0.29634	8.610340e-06
     0.297255	8.596017e-06
      0.29817	8.584552e-06
     0.299085	8.576331e-06
          0.3	8.569180e-06
      0.30102	8.562023e-06
     0.302134	8.552616e-06
     0.303247	8.539698e-06
      0.30436	8.523938e-06
     0.305374	8.505242e-06
     0.306366	8.486917e-06
     0.307314	8.467107e-06
     0.308186	8.447647e-06
     0.309022	8.428608e-06
     0.309841	8.409987e-06
     0.310645	8.390718e-06
     0.311448	8.371654e-06
     0.312268	8.350895e-06
     0.313106	8.328716e-06
     0.313964	8.303927e-06
     0.314822	8.276719e-06
     0.315702	8.246442e-06
     0.316604	8.213131e-06
     0.317507	8.175456e-06
     0.318435	8.135818e-06
     0.319392	8.091943e-06
     0.320348	8.044924e-06
     0.321337	7.995865e-06
     0.322361	7.943957e-06
     0.323384	7.888945e-06
     0.324449	7.832987e-06
      0.32556	7.773946e-06
     0.326671	7.711849e-06
     0.327782	7.648990e-06
     0.328893	7.585954e-06
     0.330003	7.522472e-06
     0.331114	7.459324e-06
     0.332225	7.396377e-06
     0.333271	7.334255e-06
     0.334316	7.276842e-06
     0.335362	7.220858e-06
     0.336408	7.166484e-06
     0.337453	7.114159e-06
     0.338499	7.063953e-06
     0.339544	7.016058e-06
      0.34059	6.970474e-06
     0.341635	6.927246e-06
     0.342681	6.886429e-06
     0.343727	6.847960e-06
     0.344772	6.811888e-06
     0.345818	6.778208e-06
     0.346863	6.746960e-06
     0.347909	6.717871e-06
     0.348954	6.691202e-06
         0.35	6.666524e-06
     0.351163	6.644189e-06
     0.352448	6.621709e-06
     0.353807	6.599176e-06
     0.355165	6.577318e-06
     0.356566	6.557436e-06
     0.357967	6.538343e-06
     0.359368	6.520778e-06
      0.36077	6.504228e-06
     0.362171	6.488826e-06
     0.363572	6.474265e-06
     0.365029	6.460444e-06
     0.366486	6.446579e-06
     0.367943	6.433198e-06
       0.3694	6.420149e-06
     0.370857	6.407325e-06
     0.372315	6.394665e-06
     0.373772	6.382104e-06
     0.375229	6.369919e-06
     0.376777	6.357771e-06
     0.378325	6.345357e-06
     0.379873	6.333212e-06
     0.381422	6.321781e-06
      0.38297	6.311166e-06
     0.384518	6.301308e-06
     0.386066	6.292530e-06
     0.387614	6.284997e-06
     0.389163	6.278661e-06
     0.390711	6.273866e-06
     0.392259	6.270916e-06
     0.393807	6.269863e-06
     0.395355	6.271291e-06
     0.396904	6.275235e-06
     0.398452	6.282048e-06
          0.4	6.291842e-06
     0.401724	6.304671e-06
     0.403448	6.322541e-06
     0.405239	6.343811e-06
     0.407029	6.369500e-06
      0.40882	6.398771e-06
      0.41061	6.431661e-06
     0.412401	6.468632e-06
     0.414191	6.509418e-06
     0.415981	6.554219e-06
     0.417772	6.603067e-06
     0.419562	6.656130e-06
     0.421353	6.713461e-06
     0.423143	6.774969e-06
     0.424822	6.840790e-06
     0.426395	6.906113e-06
     0.427969	6.971283e-06
     0.429438	7.039832e-06
     0.430907	7.107047e-06
     0.432375	7.177321e-06
     0.433844	7.250543e-06
     0.435313	7.326355e-06
     0.436781	7.404560e-06
      0.43825	7.484799e-06
     0.439719	7.566832e-06
     0.441188	7.650332e-06
     0.442656	7.735172e-06
     0.444125	7.821075e-06
     0.445594	7.907937e-06
     0.447063	7.995431e-06
     0.448531	8.083400e-06
         0.45	8.171439e-06
     0.451613	8.259590e-06
     0.453341	8.355841e-06
     0.455136	8.458752e-06
      0.45693	8.564512e-06
     0.458725	8.669289e-06
     0.460519	8.772828e-06
     0.462314	8.874489e-06
     0.464108	8.974513e-06
     0.465818	9.072867e-06
     0.467527	9.164387e-06
     0.469236	9.254087e-06
     0.470945	9.341894e-06
     0.472654	9.428117e-06
     0.474363	9.512623e-06
     0.476072	9.595330e-06
     0.477781	9.676328e-06
     0.479491	9.755439e-06
       0.4812	9.832732e-06
     0.482909	9.907982e-06
     0.484618	9.980868e-06
     0.486327	1.005116e-05
     0.488036	1.011886e-05
     0.489745	1.018395e-05
     0.491454	1.024666e-05
     0.493164	1.030704e-05
     0.494531	1.036518e-05
     0.495898	1.040979e-05
     0.497265	1.045230e-05
     0.498633	1.049289e-05
          0.5	1.053154e-05
     0.501515	1.056844e-05
     0.503079	1.060727e-05
     0.504697	1.064498e-05
     0.506375	1.068161e-05
      0.50812	1.071682e-05
     0.509865	1.075056e-05
     0.511689	1.078142e-05
     0.513514	1.081084e-05
     0.515338	1.083731e-05
     0.517071	1.086088e-05
     0.518804	1.088070e-05
     0.520537	1.089753e-05
      0.52227	1.091128e-05
     0.524003	1.092195e-05
     0.525628	1.092928e-05
     0.527253	1.093266e-05
     0.528878	1.093238e-05
     0.530503	1.092812e-05
     0.532127	1.091977e-05
     0.533915	1.090724e-05
     0.535702	1.088891e-05
     0.537489	1.086587e-05
     0.539276	1.083779e-05
     0.541064	1.080421e-05
     0.542851	1.076503e-05
     0.544638	1.072002e-05
     0.546425	1.066903e-05
     0.548213	1.061207e-05
     0.549106	1.054903e-05
         0.55	1.051214e-05
     0.551064	1.046993e-05
     0.552287	1.041405e-05
      0.55365	1.034434e-05
     0.555146	1.026225e-05
     0.556692	1.016741e-05
     0.558239	1.006452e-05
      0.55973	9.956678e-06
     0.561279	9.847573e-06
     0.562828	9.729671e-06
     0.564377	9.607561e-06
     0.565861	9.481551e-06
     0.567346	9.357284e-06
     0.568765	9.230011e-06
     0.570185	9.105575e-06
     0.571605	8.978681e-06
     0.573025	8.849528e-06
     0.574444	8.718169e-06
     0.575864	8.584810e-06
     0.577284	8.449509e-06
     0.578704	8.312169e-06
     0.580123	8.172849e-06
     0.581543	8.031564e-06
     0.582861	7.888366e-06
      0.58418	7.753533e-06
     0.585498	7.616845e-06
     0.586817	7.478412e-06
     0.588135	7.338204e-06
     0.589321	7.196127e-06
     0.590389	7.066552e-06
     0.591457	6.947846e-06
     0.592406	6.827113e-06
      0.59325	6.717715e-06
     0.594094	6.618358e-06
     0.594938	6.516923e-06
     0.595781	6.413356e-06
     0.596625	6.307830e-06
     0.597469	6.200330e-06
     0.598313	6.090832e-06
     0.599156	5.979447e-06
          0.6	5.866344e-06
     0.600877	5.751656e-06
     0.601724	5.630968e-06
     0.602542	5.513041e-06
     0.603333	5.398175e-06
     0.604124	5.286064e-06
     0.604902	5.173009e-06
     0.605666	5.061300e-06
     0.606431	4.950851e-06
     0.607195	4.839963e-06
     0.607959	4.728543e-06
     0.608697	4.616774e-06
     0.609409	4.508657e-06
     0.610121	4.403992e-06
     0.610821	4.299292e-06
     0.611533	4.196347e-06
     0.612245	4.091777e-06
     0.612958	3.987505e-06
      0.61367	3.883530e-06
     0.614397	3.780116e-06
     0.615123	3.674922e-06
     0.615865	3.570539e-06
     0.616624	3.464422e-06
       0.6174	3.356400e-06
     0.618176	3.246417e-06
     0.618972	3.137225e-06
     0.619788	3.025247e-06
     0.620628	2.911449e-06
     0.621492	2.794806e-06
     0.622382	2.676006e-06
     0.623303	2.554060e-06
     0.624257	2.428481e-06
      0.62521	2.299235e-06
     0.626202	2.169775e-06
     0.627236	2.035198e-06
      0.62832	1.896179e-06
     0.629461	1.750586e-06
     0.630602	1.598480e-06
     0.631743	1.448197e-06
      0.63296	1.295161e-06
     0.634178	1.132290e-06
     0.635496	9.708407e-07
     0.636815	7.957770e-07
      0.63828	6.238771e-07
     0.639745	4.432798e-07
      0.64121	2.640664e-07
     0.642675	8.662990e-08
      0.64414	-8.731896e-08
     0.645605	-2.486787e-07
      0.64707	-3.942583e-07
     0.648535	-5.594164e-07
         0.65	-7.414446e-07
     0.651613	-9.356605e-07
     0.653341	-1.143553e-06
      0.65495	-1.365355e-06
     0.656503	-1.591333e-06
     0.658057	-1.816790e-06
      0.65961	-2.041967e-06
     0.661003	-2.267003e-06
     0.662348	-2.484030e-06
     0.663646	-2.693620e-06
     0.664944	-2.898806e-06
     0.666243	-3.104113e-06
     0.667493	-3.313402e-06
     0.668743	-3.525582e-06
     0.669994	-3.742919e-06
     0.671244	-3.966752e-06
     0.672494	-4.196646e-06
     0.673744	-4.431961e-06
     0.675057	-4.671412e-06
     0.676443	-4.918013e-06
     0.677915	-5.173709e-06
     0.679493	-5.439097e-06
      0.68107	-5.715014e-06
     0.682791	-5.995231e-06
     0.684512	-6.283194e-06
     0.686233	-6.574153e-06
     0.687763	-6.863033e-06
     0.689292	-7.136540e-06
     0.690822	-7.395659e-06
     0.692352	-7.642981e-06
     0.693881	-7.878053e-06
     0.695411	-8.101343e-06
     0.696941	-8.312693e-06
      0.69847	-8.512163e-06
          0.7	-8.699999e-06
     0.701667	-8.876961e-06
     0.703393	-9.049689e-06
     0.705057	-9.220143e-06
     0.706662	-9.384326e-06
      0.70821	-9.539400e-06
     0.709703	-9.682999e-06
     0.711142	-9.813196e-06
      0.71253	-9.928468e-06
     0.713918	-9.088146e-06
     0.715254	-9.242060e-06
      0.71659	-9.837816e-06
     0.717927	-9.455757e-06
     0.719263	-9.032887e-06
     0.720599	-9.575682e-06
     0.721936	-9.701560e-06
     0.723272	-9.430454e-06
     0.724609	-9.860515e-06
     0.725945	-1.035097e-05
     0.727281	-1.005897e-05
     0.728618	-1.021863e-05
     0.729954	-1.041242e-05
     0.731291	-1.053152e-05
     0.732627	-1.065956e-05
     0.733963	-1.078477e-05
       0.7353	-1.078272e-05
     0.736636	-1.074023e-05
     0.737973	-1.070416e-05
     0.739309	-1.055513e-05
     0.740645	-1.056028e-05
     0.741982	-1.045416e-05
     0.743318	-1.033266e-05
     0.744654	-1.023018e-05
     0.745991	-1.016850e-05
     0.747327	-1.014584e-05
     0.748664	-1.014916e-05
         0.75	-1.015950e-05
     0.751471	-1.016359e-05
     0.753088	-1.015678e-05
     0.754652	-1.014132e-05
     0.756216	-1.012252e-05
     0.757779	-1.010526e-05
     0.759403	-1.009299e-05
     0.761027	-1.008814e-05
     0.762651	-1.009266e-05
     0.764349	-1.010815e-05
     0.766046	-1.013550e-05
     0.767663	-1.017419e-05
      0.76928	-1.022195e-05
     0.770816	-1.027638e-05
     0.772352	-1.033336e-05
     0.773888	-1.038964e-05
     0.775424	-1.044213e-05
      0.77687	-1.048810e-05
     0.778315	-1.052466e-05
     0.779761	-1.055105e-05
      0.78111	-1.056697e-05
      0.78246	-1.057193e-05
     0.783809	-9.833379e-06
     0.785158	-9.656485e-06
     0.786507	-9.863055e-06
     0.787857	-9.465474e-06
     0.789206	-8.992485e-06
     0.790555	-9.224888e-06
     0.791904	-9.069723e-06
     0.793254	-8.693128e-06
     0.794603	-8.427877e-06
     0.795952	-8.332527e-06
     0.797301	-8.143242e-06
     0.798201	-8.130610e-06
       0.7991	-8.156052e-06
          0.8	-8.124486e-06
      0.80102	-8.182620e-06
     0.802159	-8.137873e-06
     0.803418	-8.222436e-06
     0.804712	-8.323036e-06
     0.806044	-8.413772e-06
     0.807376	-8.459864e-06
     0.808708	-7.457960e-06
     0.810085	-7.295265e-06
     0.811461	-7.583987e-06
     0.812888	-6.963708e-06
     0.814316	-6.273410e-06
     0.815803	-6.532060e-06
      0.81729	-6.274988e-06
     0.818652	-5.836707e-06
     0.819959	-5.494464e-06
      0.82121	-5.834798e-06
     0.822462	-5.654640e-06
     0.823714	-5.058673e-06
     0.824909	-4.667360e-06
     0.826103	-5.117578e-06
      0.82719	-4.936596e-06
     0.828226	-4.351828e-06
     0.829216	-4.583060e-06
     0.830206	-4.485759e-06
     0.831196	-4.217905e-06
     0.832185	-3.958835e-06
     0.833233	-3.741174e-06
     0.834281	-3.520267e-06
     0.835404	-3.302077e-06
     0.836527	-3.076744e-06
     0.837649	-2.850107e-06
     0.838885	-2.626791e-06
      0.84012	-2.400139e-06
     0.841355	-2.173810e-06
      0.84259	-1.950988e-06
     0.843825	-1.731487e-06
      0.84506	-1.516280e-06
     0.846295	-1.306035e-06
      0.84753	-1.095083e-06
     0.848765	-8.958461e-07
         0.85	-6.909933e-07
     0.851351	-4.981239e-07
     0.852826	-2.945746e-07
       0.8543	-7.125251e-08
     0.855774	1.454837e-07
     0.857299	3.597517e-07
     0.858824	5.821984e-07
     0.860408	8.105024e-07
     0.861991	1.047939e-06
     0.863644	1.307042e-06
     0.865297	1.581389e-06
     0.867032	1.858846e-06
     0.868767	2.149621e-06
     0.870604	2.450646e-06
     0.872441	2.772367e-06
     0.874164	3.103166e-06
     0.875886	3.422274e-06
     0.877494	3.747656e-06
     0.879225	4.063124e-06
     0.880956	4.408960e-06
     0.882688	4.768920e-06
     0.884419	5.139673e-06
      0.88615	5.521506e-06
     0.887881	5.913173e-06
     0.889613	6.313976e-06
     0.891344	6.723009e-06
     0.893075	7.139298e-06
     0.894806	7.561981e-06
     0.896538	7.990379e-06
     0.898269	8.423925e-06
          0.9	8.861825e-06
     0.901923	9.303347e-06
     0.903846	9.793350e-06
     0.905769	1.028699e-05
     0.907692	1.078172e-05
     0.909615	1.127583e-05
     0.911538	1.176807e-05
     0.913462	1.225716e-05
     0.915385	1.274208e-05
     0.917308	1.322173e-05
     0.919231	1.369515e-05
     0.921154	1.416139e-05
     0.922957	1.461954e-05
     0.924459	1.504179e-05
     0.925878	1.538728e-05
     0.927218	1.570459e-05
     0.928558	1.599572e-05
     0.929898	1.627823e-05
     0.931239	1.655228e-05
     0.932579	1.681810e-05
     0.933919	1.707585e-05
     0.935259	1.732578e-05
     0.936733	1.756791e-05
     0.938207	1.782584e-05
     0.939681	1.807659e-05
     0.941155	1.832000e-05
     0.942629	1.855660e-05
     0.944104	1.878638e-05
     0.945578	1.901014e-05
     0.947052	1.922820e-05
     0.948526	1.944163e-05
         0.95	1.965107e-05
     0.951613	1.985738e-05
     0.953405	2.007979e-05
     0.955269	2.032412e-05
     0.957133	2.057696e-05
     0.958919	2.082857e-05
      0.96063	2.106940e-05
     0.962342	2.129965e-05
     0.964054	2.152917e-05
     0.965688	2.175828e-05
     0.967322	2.197739e-05
     0.968956	2.219681e-05
     0.970508	2.241651e-05
      0.97206	2.262589e-05
     0.973612	2.283560e-05
     0.975165	2.304540e-05
     0.976625	2.325508e-05
     0.978086	2.345244e-05
     0.979547	2.364907e-05
     0.981008	2.384477e-05
     0.982469	2.403892e-05
      0.98393	2.423124e-05
     0.985391	2.442114e-05
     0.986852	2.460809e-05
     0.988167	2.479158e-05
      0.98935	2.495288e-05
     0.990533	2.509393e-05
     0.991717	2.523055e-05
       0.9929	2.536201e-05
     0.994083	2.548818e-05
     0.995267	2.560883e-05
      0.99645	2.572372e-05
     0.997633	2.583249e-05
     0.998817	2.593482e-05
            1	2.603051e-05
      1.00132	2.611904e-05
      1.00279	2.621029e-05
      1.00436	2.630477e-05
      1.00594	2.639761e-05
      1.00751	2.648284e-05
      1.00909	2.656017e-05
      1.01066	2.662918e-05
      1.01223	2.668999e-05
      1.01387	2.674301e-05
      1.01552	2.679005e-05
      1.01716	2.682911e-05
      1.01865	2.686000e-05
      1.02008	2.688017e-05
      1.02144	2.689166e-05
       1.0228	2.689473e-05
      1.02416	2.689043e-05
      1.02545	2.687889e-05
      1.02681	2.686064e-05
      1.02818	2.683466e-05
      1.02963	2.680245e-05
      1.03109	2.676165e-05
      1.03266	2.671461e-05
      1.03424	2.665822e-05
      1.03599	2.659563e-05
      1.03774	2.652056e-05
      1.03949	2.644035e-05
      1.04124	2.635461e-05
        1.043	2.626429e-05
      1.04475	2.616905e-05
       1.0465	2.606933e-05
      1.04825	2.596527e-05
         1.05	2.585696e-05
      1.05185	2.574421e-05
      1.05378	2.562090e-05
       1.0557	2.548798e-05
      1.05763	2.535016e-05
      1.05956	2.520693e-05
      1.06148	2.505773e-05
      1.06341	2.490213e-05
      1.06544	2.473993e-05
      1.06747	2.456217e-05
      1.06951	2.437739e-05
      1.07168	2.418519e-05
      1.07371	2.397114e-05
      1.07573	2.376328e-05
      1.07775	2.354559e-05
      1.07977	2.331813e-05
       1.0818	2.308042e-05
      1.08382	2.283201e-05
      1.08584	2.257271e-05
      1.08786	2.230241e-05
      1.08989	2.202105e-05
      1.09191	2.172884e-05
      1.09393	2.142564e-05
      1.09595	2.111079e-05
      1.09798	2.078438e-05
          1.1	2.044710e-05
      1.10217	2.009935e-05
      1.10425	1.971597e-05
      1.10633	1.933994e-05
      1.10832	1.895586e-05
       1.1103	1.858150e-05
      1.11229	1.820015e-05
      1.11417	1.781246e-05
      1.11606	1.743815e-05
      1.11794	1.705895e-05
      1.11983	1.667567e-05
       1.1216	1.628933e-05
      1.12338	1.592320e-05
      1.12515	1.555551e-05
      1.12693	1.518671e-05
       1.1287	1.481772e-05
      1.13048	1.444936e-05
      1.13225	1.408265e-05
      1.13403	1.371851e-05
       1.1358	1.335773e-05
      1.13758	1.300115e-05
      1.13913	1.264965e-05
      1.14068	1.234693e-05
      1.14224	1.205008e-05
      1.14379	1.175928e-05
      1.14534	1.147540e-05
      1.14689	1.119927e-05
      1.14845	1.093190e-05
         1.15	1.067397e-05
      1.15167	1.112315e-05
      1.15328	1.110457e-05
      1.15489	1.088901e-05
       1.1565	1.050863e-05
      1.15817	9.967835e-06
      1.15992	9.885576e-06
      1.16174	9.507365e-06
      1.16365	1.005862e-05
      1.16556	1.038874e-05
      1.16748	9.810127e-06
      1.16939	9.750196e-06
       1.1713	9.576650e-06
      1.17322	9.354908e-06
      1.17528	9.175750e-06
      1.17734	9.014141e-06
      1.17923	9.592888e-06
      1.18111	9.952663e-06
        1.183	9.970682e-06
      1.18489	9.915825e-06
      1.18678	1.052258e-05
      1.18843	1.108336e-05
      1.19008	1.086747e-05
      1.19174	1.126139e-05
      1.19339	1.167907e-05
      1.19504	1.206803e-05
      1.19669	1.241816e-05
      1.19835	1.277639e-05
          1.2	1.316115e-05
      1.20161	1.356663e-05
      1.20323	1.450100e-05
      1.20478	1.575669e-05
      1.20634	1.593473e-05
      1.20785	1.679467e-05
      1.20935	1.768374e-05
      1.21086	1.846227e-05
      1.21231	1.923933e-05
      1.21376	2.000299e-05
      1.21515	2.078948e-05
      1.21655	2.221115e-05
      1.21794	2.377946e-05
      1.21928	2.453193e-05
      1.22061	2.569101e-05
      1.22189	2.694329e-05
      1.22311	2.813798e-05
      1.22428	2.929450e-05
       1.2254	3.041282e-05
      1.22647	3.148164e-05
      1.22749	3.309878e-05
      1.22847	3.477376e-05
      1.22941	3.558831e-05
      1.23034	3.620826e-05
      1.23124	3.809153e-05
      1.23213	3.934515e-05
      1.23302	4.037144e-05
      1.23392	4.144452e-05
      1.23481	4.326513e-05
       1.2357	4.513772e-05
       1.2366	4.611563e-05
      1.23749	4.758767e-05
      1.23838	4.919412e-05
      1.23928	5.083701e-05
       1.2401	5.246614e-05
      1.24093	5.396415e-05
      1.24175	5.545457e-05
       1.2425	5.693709e-05
      1.24325	5.889263e-05
        1.244	6.057978e-05
      1.24467	6.210471e-05
      1.24533	6.345223e-05
        1.246	6.528087e-05
      1.24657	6.730622e-05
      1.24714	6.840221e-05
      1.24771	6.984457e-05
      1.24829	7.134629e-05
      1.24886	7.287623e-05
      1.24943	7.439927e-05
      1.24971	7.591567e-05
         1.25	7.667579e-05
      1.25034	7.744007e-05
      1.25073	7.834325e-05
      1.25117	7.938157e-05
      1.25166	8.053877e-05
      1.25216	8.227501e-05
      1.25264	8.382948e-05
      1.25312	8.522360e-05
      1.25359	8.656345e-05
      1.25405	8.787378e-05
       1.2545	8.971625e-05
      1.25494	9.160898e-05
      1.25538	9.263483e-05
      1.25582	9.417945e-05
      1.25625	9.575546e-05
      1.25668	9.729401e-05
      1.25711	9.882769e-05
      1.25753	1.003495e-04
      1.25796	1.018717e-04
      1.25838	1.033893e-04
       1.2588	1.048838e-04
      1.25922	1.063684e-04
      1.25965	1.078583e-04
      1.26008	1.097993e-04
      1.26051	1.118773e-04
      1.26094	1.132538e-04
      1.26137	1.150571e-04
      1.26179	1.169292e-04
      1.26222	1.187427e-04
      1.26264	1.205504e-04
      1.26307	1.223551e-04
      1.26349	1.241665e-04
      1.26392	1.259844e-04
      1.26435	1.278228e-04
      1.26479	1.296517e-04
      1.26523	1.314875e-04
      1.26567	1.339552e-04
      1.26611	1.360652e-04
      1.26657	1.380591e-04
      1.26703	1.400800e-04
      1.26748	1.426880e-04
      1.26793	1.449929e-04
      1.26838	1.471331e-04
      1.26883	1.492484e-04
      1.26929	1.519212e-04
      1.26977	1.543803e-04
      1.27025	1.567801e-04
      1.27074	1.595676e-04
      1.27125	1.625871e-04
      1.27175	1.656012e-04
      1.27225	1.680933e-04
      1.27276	1.710079e-04
      1.27326	1.741148e-04
      1.27377	1.771770e-04
      1.27426	1.802199e-04
      1.27475	1.832086e-04
      1.27522	1.861392e-04
      1.27569	1.894787e-04
      1.27615	1.928784e-04
      1.27661	1.957093e-04
      1.27706	1.989663e-04
       1.2775	2.022014e-04
      1.27793	2.053835e-04
      1.27836	2.085191e-04
      1.27877	2.120676e-04
      1.27918	2.156774e-04
      1.27959	2.191425e-04
      1.27999	2.225804e-04
      1.28038	2.259281e-04
      1.28077	2.291980e-04
      1.28113	2.324428e-04
      1.28147	2.357817e-04
       1.2818	2.390325e-04
      1.28214	2.423131e-04
      1.28248	2.453707e-04
      1.28281	2.486073e-04
      1.28312	2.516511e-04
      1.28341	2.544666e-04
       1.2837	2.577782e-04
      1.28399	2.607489e-04
      1.28429	2.635352e-04
      1.28458	2.667520e-04
      1.28487	2.699472e-04
      1.28516	2.728475e-04
      1.28544	2.755507e-04
      1.28573	2.789160e-04
      1.28603	2.820543e-04
      1.28634	2.851428e-04
      1.28664	2.886553e-04
      1.28694	2.922530e-04
      1.28722	2.954180e-04
      1.28748	2.985441e-04
      1.28773	3.014629e-04
      1.28796	3.043039e-04
      1.28817	3.069611e-04
      1.28838	3.093373e-04
      1.28859	3.117081e-04
       1.2888	3.141437e-04
        1.289	3.165353e-04
      1.28919	3.187713e-04
      1.28938	3.208358e-04
      1.28956	3.231468e-04
      1.28973	3.254122e-04
      1.28991	3.273921e-04
      1.29008	3.294674e-04
      1.29024	3.314815e-04
       1.2904	3.334118e-04
      1.29053	3.353366e-04
      1.29064	3.369124e-04
      1.29074	3.382803e-04
      1.29084	3.395165e-04
      1.29093	3.406669e-04
      1.29102	3.417687e-04
       1.2911	3.428458e-04
